"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"63","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/GM4efttJ9g",FALSE,0,NA,2016-12-14 23:11:16,FALSE,NA,"809173943122886657",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","africa_crew1",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/801261862948048896/kvZ7pRXn_normal.jpg"
"64","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/fUYme0FFKJ",FALSE,0,NA,2016-12-14 23:11:16,FALSE,NA,"809173941763928068",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","lagos_crew1",0,FALSE,FALSE,NA,NA,"Wiaboman, Ghana","en","http://pbs.twimg.com/profile_images/803764291547648000/-iHUbj44_normal.jpg"
"65","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/swk2rxCjvL",FALSE,0,NA,2016-12-14 23:11:11,FALSE,NA,"809173923652923392",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ghana_asem",0,FALSE,FALSE,NA,NA,"Kasoa, Ghana","en","http://pbs.twimg.com/profile_images/802251642825478145/5sM2tLdN_normal.jpg"
"66","RT @HealthRanger: Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics https://t.co/…",FALSE,0,NA,2016-12-14 23:10:45,FALSE,NA,"809173815209160704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lglwry",12,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/676130110223736833/-Ui0Bo3-_normal.jpg"
"67","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/3gkCJGs89c",FALSE,0,NA,2016-12-14 23:10:44,FALSE,NA,"809173808288563202",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","seekersmatch2",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/801264143760326656/tHR2C-Ny_normal.jpg"
"68","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/rgWBpVvq7L",FALSE,0,NA,2016-12-14 23:10:40,FALSE,NA,"809173793839185920",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","telontelon3",0,FALSE,FALSE,NA,NA,"Upper East, Ghana","en","http://pbs.twimg.com/profile_images/802175221302198272/5ZI98ony_normal.jpg"
"69","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/BLVWVjW2pt",FALSE,0,NA,2016-12-14 23:10:37,FALSE,NA,"809173780627156992",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","fennyfen572",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/802190796887883776/3j5BpLkU_normal.jpg"
"70","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/WethuTXxE1",FALSE,0,NA,2016-12-14 23:10:34,FALSE,NA,"809173767339511809",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nigeria_lagos2",0,FALSE,FALSE,NA,NA,"Cape Coast, Ghana","en","http://pbs.twimg.com/profile_images/803482182987743232/QcZXHoI0_normal.jpg"
"71","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores #robotics https://t.co/ChMnAkGrNe …",FALSE,0,NA,2016-12-14 23:10:29,FALSE,NA,"809173744728080391",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","robertgarcia223",0,FALSE,FALSE,NA,NA,"Ominiverse","en","http://pbs.twimg.com/profile_images/769409957481549825/1NJd21UF_normal.jpg"
"72","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/MQ8TLhwewB",FALSE,0,NA,2016-12-14 23:10:22,FALSE,NA,"809173717418987521",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ghana_blogger",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/802202018010071040/9XX4NTZZ_normal.jpg"
"73","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/OqvMO8BVgT",FALSE,0,NA,2016-12-14 23:10:12,FALSE,NA,"809173676356669441",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","cusontop2",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/801217600994869249/rckTnBck_normal.jpg"
"74","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/G6BkdEtpBr",FALSE,0,NA,2016-12-14 23:10:12,FALSE,NA,"809173674729340928",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Accra_crew1",0,FALSE,FALSE,NA,NA,"Greater Accra, Ghana","en","http://pbs.twimg.com/profile_images/803759513165828096/1JlwR5dx_normal.jpg"
"75","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/SwnRxvaPCe",FALSE,0,NA,2016-12-14 23:09:24,FALSE,NA,"809173474975608832",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","gloriasewah",0,FALSE,FALSE,NA,NA,"New Bortianor, Ghana","en","http://pbs.twimg.com/profile_images/801280152823091200/6qSx_wew_normal.jpg"
"76","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/4kCi3b48sG",FALSE,0,NA,2016-12-14 23:09:15,FALSE,NA,"809173435930775552",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","nigeria_crew1",0,FALSE,FALSE,NA,NA,"Tema, Ghana","en","http://pbs.twimg.com/profile_images/803756689614897152/d54iR_zG_normal.jpg"
"77","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/CQA3i8xVnn",FALSE,0,NA,2016-12-14 23:09:11,FALSE,NA,"809173420504186882",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Ghana_accra1",0,FALSE,FALSE,NA,NA,"Tema, Ghana","en","http://pbs.twimg.com/profile_images/802270071376740352/yIx-kwUY_normal.jpg"
"78","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores #robotics https://t.co/Hi0xoZNW4s …",FALSE,0,NA,2016-12-14 23:09:08,FALSE,NA,"809173405236920325",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","rigb",0,FALSE,FALSE,NA,NA,"Earth","en","http://pbs.twimg.com/profile_images/708971914522300416/dLKvPYwE_normal.jpg"
"79","RT @HealthRanger: Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics https://t.co/…",FALSE,0,NA,2016-12-14 23:09:05,FALSE,NA,"809173393434148864",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","aaw1129",12,TRUE,FALSE,NA,NA,"Cleveland","en","http://pbs.twimg.com/profile_images/1902656531/image_normal.jpg"
"80","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/uheYXpLzec",FALSE,0,NA,2016-12-14 23:08:29,FALSE,NA,"809173244616048646",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","BlogAfri",0,FALSE,FALSE,NA,NA,"Lolobi Kumasi, Ghana","en","http://pbs.twimg.com/profile_images/801238048914739202/RgLmp5kp_normal.jpg"
"81","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/E4Nuj1vzAz",FALSE,0,NA,2016-12-14 23:08:26,FALSE,NA,"809173229998850048",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","abuja_crew1",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/803773013531430912/yzOaYRMR_normal.jpg"
"82","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/V2djFqUxDX",FALSE,0,NA,2016-12-14 23:08:08,FALSE,NA,"809173155696803840",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","OsaiJames",1,FALSE,FALSE,NA,NA,"Upper West, Ghana","en","http://pbs.twimg.com/profile_images/802196502357614596/4HNahqUB_normal.jpg"
"83","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/IqU82Dctgl",FALSE,0,NA,2016-12-14 23:07:35,FALSE,NA,"809173014935928832",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","myangeldominic",0,FALSE,FALSE,NA,NA,"Upper East, Ghana","en","http://pbs.twimg.com/profile_images/801266086834569219/Q9dwBUB1_normal.jpg"
"84","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/2Ie3ds7PSM",FALSE,0,NA,2016-12-14 23:07:34,FALSE,NA,"809173014105489408",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","thebettydom",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/803790392546226177/vBiPYkB0_normal.jpg"
"85","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/JCjXJGR6kR",FALSE,0,NA,2016-12-14 23:07:27,FALSE,NA,"809172981486387200",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","xxtiandela",0,FALSE,FALSE,NA,NA,"Wiaboman, Ghana","en","http://pbs.twimg.com/profile_images/807723584798003201/LALDIA3v_normal.jpg"
"86","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/lRkukvRrOa",FALSE,0,NA,2016-12-14 23:07:26,FALSE,NA,"809172979754106882",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","africa_nigeria",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/803490088302903296/L3lQK2nF_normal.jpg"
"87","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores #robotics https://t.co/ldKPtkee4s …",FALSE,0,NA,2016-12-14 23:07:22,FALSE,NA,"809172962750427136",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","ivan2266",0,FALSE,FALSE,NA,NA,"Earth","en","http://pbs.twimg.com/profile_images/708973169718087680/a3VgkQzN_normal.jpg"
"88","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/Lx1khPE4tQ",FALSE,0,NA,2016-12-14 23:07:13,FALSE,NA,"809172922623524864",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Ghana_Nana1",0,FALSE,FALSE,NA,NA,"Kumasi, Ghana","en","http://pbs.twimg.com/profile_images/803473322310795264/Pqg7zTmU_normal.jpg"
"89","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/H2yRD1vYQT",FALSE,0,NA,2016-12-14 23:06:48,FALSE,NA,"809172818332155910",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","sylviamensah0",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/803813199111921664/i1mQ1doZ_normal.jpg"
"90","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/5epmIpn3Q9",FALSE,1,NA,2016-12-14 23:06:33,FALSE,NA,"809172755266596864",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Ghana_kasa2",0,FALSE,FALSE,NA,NA,"Wiaboman, Ghana","en","http://pbs.twimg.com/profile_images/802205686469890049/YugcT6zj_normal.jpg"
"91","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/RAfIwifBae",FALSE,0,NA,2016-12-14 23:06:32,FALSE,NA,"809172751927902208",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","florenceado",0,FALSE,FALSE,NA,NA,"Greater Accra, Ghana","en","http://pbs.twimg.com/profile_images/801278482135339009/3dEOBf1M_normal.jpg"
"92","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/N8GdRtSwCB",FALSE,0,NA,2016-12-14 23:06:22,FALSE,NA,"809172710110724097",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","vivianmensah0",0,FALSE,FALSE,NA,NA,"Madina, Ghana","en","http://pbs.twimg.com/profile_images/801287510273982464/HaUhkQr3_normal.jpg"
"93","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/fE518MYyoX",FALSE,0,NA,2016-12-14 23:06:19,FALSE,NA,"809172696336506880",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","kumasi_crew1",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/803770068257689600/an4tSKmM_normal.jpg"
"94","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/5f8qDvnJOR",FALSE,0,NA,2016-12-14 23:06:15,FALSE,NA,"809172680310214656",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","rxtiandela",0,FALSE,FALSE,NA,NA,"Greater Accra, Ghana","en","http://pbs.twimg.com/profile_images/807729473177141250/bLSfwCgw_normal.jpg"
"95","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/9CuS9xyn8K",FALSE,0,NA,2016-12-14 23:06:11,FALSE,NA,"809172666246635520",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","vicydominic",0,FALSE,FALSE,NA,NA,"Ghana","en","http://pbs.twimg.com/profile_images/801225827321020417/zwiPEGem_normal.jpg"
"96","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/Kwq51YesXv",FALSE,0,NA,2016-12-14 23:06:07,FALSE,NA,"809172647569395712",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","seekersmatch4",0,FALSE,FALSE,NA,NA,"Kasoa, Ghana","en","http://pbs.twimg.com/profile_images/803783375928655872/l0u8f9Y2_normal.jpg"
"97","#AmazonGo lets you walk out with your groceries. Learn how: https://t.co/tNOD22socp",FALSE,0,NA,2016-12-14 23:06:04,FALSE,NA,"809172632847454208",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","KnowMoreTV",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/776247482216919040/9XsXoFpl_normal.jpg"
"98","RT @HealthRanger: Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics https://t.co/…",FALSE,0,NA,2016-12-14 23:05:51,FALSE,NA,"809172581370699776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grt8ness2017",12,TRUE,FALSE,NA,NA,"Hoping for Heaven","en","http://pbs.twimg.com/profile_images/786196615765823489/RPDDektv_normal.jpg"
"99","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/omwVNYuuQR",FALSE,0,NA,2016-12-14 23:05:32,FALSE,NA,"809172500475154432",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","BossDonSunny",0,FALSE,FALSE,NA,NA,"Upper West, Ghana","en","http://pbs.twimg.com/profile_images/799954725714227201/F_lfjTFp_normal.jpg"
"100","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/PF1SRxKAHT",FALSE,6,NA,2016-12-14 23:05:26,TRUE,NA,"809172473698721792",NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","HealthRanger",12,FALSE,FALSE,NA,NA,"Tucson, AZ","en","http://pbs.twimg.com/profile_images/466669627947237377/qu4FUDr6_normal.jpeg"
"101","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-14 23:04:58,FALSE,NA,"809172357340393472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markus080402",21839,TRUE,FALSE,NA,NA,"Stockholm, Sverige","sv","http://pbs.twimg.com/profile_images/624114593925885952/xmhEQ0y4_normal.png"
"102","Robots could take over 3.4 million human #jobs thanks to #AmazonGo’s new grocery stores           #robotics … https://t.co/jbGHTUqQGw",FALSE,0,NA,2016-12-14 23:02:07,TRUE,NA,"809171640806412288",NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","RealNaturalNews",0,FALSE,FALSE,NA,NA,"Austin TX","en","http://pbs.twimg.com/profile_images/536928690689433600/LiXmm5UJ_normal.jpeg"
"103","Take your pick in the new ‘Amazon Go’ stores https://t.co/wDuWJua9cl #technology #amazongo #retail #onlineretail https://t.co/1CSFAnbgh9",FALSE,0,NA,2016-12-14 23:00:04,FALSE,NA,"809171122994479105",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","electronicspec",0,FALSE,FALSE,NA,NA,"United Kingdom","en","http://pbs.twimg.com/profile_images/378800000141683913/51b00ac0314b54fbdb12bf56dc66f5a5_normal.png"
"104","RT @bruce_croxon: Great time to be a consumer, bad time for job creation ""#AmazonGo is a new kind of store with no lines https://t.co/5pDhT…",FALSE,0,NA,2016-12-14 22:57:15,FALSE,NA,"809170416887627776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DisruptorsBNN",6,TRUE,FALSE,NA,NA,"Thursday at 5:30, 7 & 11 PM ET","en","http://pbs.twimg.com/profile_images/589574313612709888/7T-4huRJ_normal.jpg"
"105","RT @RoosterTeeth: What would shopping look like if you could walk into a store, get what you want, and just... go? @Amazon #AmazonGo https:…",FALSE,0,NA,2016-12-14 22:55:05,FALSE,NA,"809169869551714304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannah_boling",109,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/760943066538577920/IW4hq7eV_normal.jpg"
"106","Now folks can shoplift any store and when you get caught, you can say ""Oops thought it was an amazon go store""… https://t.co/4cuO5Qkn1r",FALSE,0,NA,2016-12-14 22:53:09,TRUE,NA,"809169386263216129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Venkythinks",0,FALSE,FALSE,NA,NA,"Seattle, WA","en","http://pbs.twimg.com/profile_images/769424308/IMG_2475_normal.JPG"
"107","Today on @HawaiiNewsNow we talk about cashier free shopping w #AmazonGo, Twitter and Instagram #GoLive &amp; new #emojis https://t.co/0vdSDqkdpQ",FALSE,2,NA,2016-12-14 22:33:31,FALSE,NA,"809164443695267840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bytemarks",0,FALSE,FALSE,NA,NA,"Honolulu, HI","en","http://pbs.twimg.com/profile_images/738610854430543873/4EyX2VTc_normal.jpg"
"108","RT @IoTAgriculture: #AmazonGo the beginning &amp; #IoTAg ecosystem!  @FoodBev look at how #IoT and #industry40 are effecting food retailing htt…",FALSE,0,NA,2016-12-14 22:22:19,FALSE,NA,"809161623906549764",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StartupTSG",4,TRUE,FALSE,NA,NA,"Toowoomba","en","http://pbs.twimg.com/profile_images/536850891920248833/Wy5MW3xi_normal.png"
"109","Are you for or against this innovation? #bfan #female #accountant #network #amazongo https://t.co/OwVZlmQZRc",FALSE,2,NA,2016-12-14 22:15:24,FALSE,NA,"809159882624663552",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bfannetwork",0,FALSE,FALSE,NA,NA,"","en-gb","http://pbs.twimg.com/profile_images/774395492562186241/OScvl2PA_normal.jpg"
"110","RT @amazon: Introducing #AmazonGo, a new kind of store with no lines and no checkout. https://t.co/WMii0bWevi https://t.co/OmZdzobA5F",FALSE,0,NA,2016-12-14 22:09:25,FALSE,NA,"809158380090753024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tipodan",21839,TRUE,FALSE,NA,NA,"Cáceres, España","en","http://pbs.twimg.com/profile_images/603255218269224960/KqkWAW5P_normal.jpg"
